SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.231R
DeviceName: Sensoria-C1-8462
SerialNumber: E22EC481EC559DCF
Location: 0x0000
Start: 2024-02-26T15:20:13-08:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,50470,920,328,163,182,-0.992188,0.012207,0.096191,1.242500,-3.867500,-0.236250,4.768944,4.781792,-1.185958,,162,141,127,116,913,,,,,,,,,-60,15:20:14.265,
,,50471,940,325,163,185,-0.998047,0.011230,0.089844,1.093750,-3.360000,-0.148750,4.768944,4.781792,-1.190630,,162,143,133,117,914,,,,,,,,,-60,15:20:14.293,
,,50472,960,326,161,184,-0.995605,0.012207,0.096680,1.233750,-3.753750,-0.113750,4.768944,4.781792,-1.195010,,162,142,132,117,914,,,,,,,,,-60,15:20:14.323,
,,50473,980,325,161,183,-0.998047,0.011719,0.093750,1.260000,-3.596250,-0.166250,4.768944,4.781792,-1.195010,,161,142,128,116,914,,,,,,,,,-60,15:20:14.324,
,,50474,1000,326,162,183,-0.995605,0.011719,0.092773,1.137500,-3.473750,-0.166250,4.768944,4.781792,-1.204792,,163,141,125,115,914,,,,,,,,,-60,15:20:14.352,
,,50475,1020,327,163,182,-0.994141,0.007812,0.091797,1.146250,-3.386250,-0.402500,4.768944,4.781792,-1.195594,,161,141,126,116,913,,,,,,,,,-60,15:20:14.382,
,,50476,1040,328,164,185,-0.997070,0.011230,0.093262,1.207500,-3.762500,-0.323750,4.768944,4.781792,-1.191652,,162,142,131,117,915,,,,,,,,,-60,15:20:14.392,
,,50477,1060,325,162,186,-0.997559,0.008789,0.093750,1.277500,-3.456250,-0.332500,4.768944,4.781792,-1.201872,,161,143,132,118,911,,,,,,,,,-60,15:20:14.414,
,,50478,1080,325,162,183,-0.996582,0.010254,0.093750,1.321250,-3.718750,-0.078750,4.768944,4.781792,-1.201872,,161,143,128,115,913,,,,,,,,,-60,15:20:14.444,
,,50479,1100,328,161,182,-0.990723,0.011719,0.097656,1.417500,-3.972500,-0.052500,4.768944,4.781792,-1.200704,,162,143,123,114,912,,,,,,,,,-60,15:20:14.444,
,,50480,1120,328,162,182,-0.993652,0.010742,0.093750,1.338750,-4.086250,-0.087500,4.768944,4.781792,-1.187272,,161,141,125,115,914,,,,,,,,,-60,15:20:14.474,
,,50481,1140,327,162,183,-0.992676,0.012695,0.095703,1.233750,-3.718750,0.026250,4.768944,4.781792,-1.184790,,162,143,130,117,914,,,,,,,,,-60,15:20:14.504,
,,50482,1160,327,162,183,-0.998047,0.007324,0.093262,1.321250,-3.727500,-0.061250,4.768944,4.781792,-1.186104,,161,143,131,116,914,,,,,,,,,-60,15:20:14.504,
,,50483,1180,327,161,182,-0.997070,0.011719,0.091309,1.347500,-3.806250,0.105000,4.768944,4.781792,-1.186104,,161,143,126,116,913,,,,,,,,,-60,15:20:14.534,
,,50484,1200,326,162,181,-0.995117,0.009766,0.095703,1.391250,-4.068750,-0.017500,4.768944,4.781792,-1.193404,,162,142,125,115,914,,,,,,,,,-60,15:20:14.563,
,,50485,1220,327,163,183,-0.995117,0.011230,0.093262,1.408750,-3.955000,0.043750,4.768944,4.781792,-1.193112,,161,142,125,115,912,,,,,,,,,-60,15:20:14.564,
,,50486,1240,325,162,183,-0.995605,0.011230,0.096191,1.347500,-3.937500,-0.096250,4.768944,4.781792,-1.195156,,162,142,130,115,914,,,,,,,,,-60,15:20:14.594,
,,50487,1260,328,162,184,-0.995605,0.008301,0.092285,1.347500,-3.867500,-0.105000,4.768944,4.781792,-1.195010,,162,144,130,116,914,,,,,,,,,-60,15:20:14.624,
,,50488,1280,326,161,185,-0.994629,0.010742,0.089844,1.295000,-3.648750,-0.183750,4.768944,4.781792,-1.195010,,162,143,127,115,913,,,,,,,,,-60,15:20:14.624,
,,50489,1300,328,161,181,-0.994629,0.008789,0.093262,1.225000,-3.911250,-0.236250,4.768944,4.781792,-1.188294,,159,142,123,115,913,,,,,,,,,-60,15:20:14.654,
,,50490,1320,325,163,181,-0.991211,0.008789,0.097168,1.286250,-3.972500,-0.218750,4.768944,4.781792,-1.190922,,162,141,126,116,913,,,,,,,,,-60,15:20:14.684,
,,50491,1340,326,161,183,-0.998535,0.009766,0.092773,1.286250,-3.780000,-0.175000,4.768944,4.781792,-1.191068,,161,141,130,117,911,,,,,,,,,-60,15:20:14.684,
,,50492,1360,326,162,185,-0.997559,0.007812,0.096191,1.277500,-4.042500,-0.175000,4.768944,4.781792,-1.187856,,162,143,131,117,914,,,,,,,,,-60,15:20:14.714,
,,50493,1380,326,161,184,-0.990234,0.009766,0.098145,1.470000,-4.550000,0.017500,4.768944,4.781792,-1.189024,,162,143,127,115,912,,,,,,,,,-60,15:20:14.743,
,,50494,1400,326,161,183,-0.992188,0.009766,0.096680,1.181250,-3.902500,-0.358750,4.768944,4.781792,-1.189024,,161,142,125,115,913,,,,,,,,,-60,15:20:14.744,
,,50495,1420,328,162,182,-0.993652,0.012207,0.088867,1.172500,-3.500000,-0.227500,4.768944,4.781792,-1.182016,,161,141,125,116,913,,,,,,,,,-60,15:20:14.771,
,,50496,1440,328,162,183,-0.992676,0.010254,0.097168,1.268750,-3.745000,-0.140000,4.768944,4.781792,-1.193112,,163,142,130,117,914,,,,,,,,,-60,15:20:14.801,
,,50497,1460,327,162,185,-0.999512,0.014160,0.097656,1.365000,-3.990000,-0.131250,4.768944,4.781792,-1.188878,,162,143,131,117,913,,,,,,,,,-60,15:20:14.810,
,,50498,1480,326,163,186,-0.996582,0.011230,0.093750,1.242500,-3.876250,-0.131250,4.768944,4.781792,-1.194572,,162,144,127,115,913,,,,,,,,,-60,15:20:14.834,
,,50499,1500,327,164,183,-0.990234,0.010742,0.094727,1.330000,-3.718750,-0.061250,4.768944,4.781792,-1.194572,,162,142,125,116,914,,,,,,,,,-60,15:20:14.864,
,,50500,1520,327,162,182,-0.990723,0.009766,0.098633,1.321250,-3.666250,-0.148750,4.768944,4.781792,-1.195010,,159,142,125,114,913,,,,,,,,,-60,15:20:14.864,
,,50501,1540,327,162,182,-0.995605,0.012695,0.092773,1.242500,-3.745000,-0.183750,4.768944,4.781792,-1.202894,,161,142,129,117,913,,,,,,,,,-60,15:20:14.892,
,,50502,1560,326,163,184,-0.999512,0.014160,0.096680,1.216250,-3.605000,-0.096250,4.768944,4.781792,-1.192236,,162,142,132,117,913,,,,,,,,,-60,15:20:14.923,
,,50503,1580,326,162,183,-0.995605,0.011230,0.093262,1.303750,-3.683750,-0.078750,4.768944,4.781792,-1.202748,,162,145,130,116,914,,,,,,,,,-60,15:20:14.923,
,,50504,1600,326,160,181,-0.989258,0.009766,0.094727,1.268750,-4.051250,-0.131250,4.768944,4.781792,-1.202748,,161,144,126,114,914,,,,,,,,,-60,15:20:14.952,
,,50505,1620,326,164,182,-0.991211,0.012207,0.095215,1.321250,-4.068750,-0.253750,4.768944,4.781792,-1.191360,,160,143,126,115,912,,,,,,,,,-60,15:20:14.981,
,,50506,1640,328,162,183,-0.996094,0.011230,0.095703,1.330000,-3.832500,-0.078750,4.768944,4.781792,-1.188732,,161,142,129,117,914,,,,,,,,,-60,15:20:15.012,
,,50507,1660,325,162,183,-0.999512,0.010742,0.091797,1.242500,-3.578750,-0.166250,4.768944,4.781792,-1.189316,,162,142,131,117,913,,,,,,,,,-60,15:20:15.014,
,,50508,1680,326,161,183,-0.997070,0.007812,0.093262,1.225000,-3.876250,-0.227500,4.768944,4.781792,-1.181578,,162,143,130,116,912,,,,,,,,,-60,15:20:15.044,
,,50509,1700,328,162,183,-0.994629,0.012695,0.095703,1.207500,-3.823750,-0.288750,4.768944,4.781792,-1.181578,,162,143,125,115,914,,,,,,,,,-60,15:20:15.044,
,,50510,1720,328,162,183,-0.996094,0.009277,0.091797,1.303750,-3.701250,-0.026250,4.768944,4.781792,-1.201872,,160,142,126,115,912,,,,,,,,,-60,15:20:15.072,
,,50511,1740,328,161,182,-0.997559,0.010742,0.091797,1.347500,-3.736250,-0.113750,4.768944,4.781792,-1.184936,,161,142,126,115,912,,,,,,,,,-65,15:20:15.102,
,,50512,1760,326,163,184,-0.996582,0.008301,0.091797,1.190000,-3.911250,-0.332500,4.768944,4.781792,-1.193258,,164,141,131,117,914,,,,,,,,,-65,15:20:15.103,
,,50513,1780,328,162,185,-0.992676,0.007812,0.094727,1.338750,-3.928750,-0.157500,4.768944,4.781792,-1.202602,,162,144,129,118,913,,,,,,,,,-65,15:20:15.131,
,,50514,1800,327,162,183,-0.994629,0.010742,0.096191,1.312500,-3.753750,0.008750,4.768944,4.781792,-1.202602,,162,142,125,115,914,,,,,,,,,-65,15:20:15.162,
,,50515,1820,327,162,183,-0.997070,0.013672,0.092773,1.347500,-3.771250,-0.035000,4.768944,4.781792,-1.188732,,161,142,124,114,914,,,,,,,,,-65,15:20:15.164,
,,50516,1840,327,162,182,-0.996582,0.005859,0.097656,1.190000,-4.051250,-0.367500,4.768944,4.781792,-1.192236,,161,140,127,117,914,,,,,,,,,-65,15:20:15.194,
,,50517,1860,457,208,215,-0.996582,0.011230,0.091309,1.198750,-3.972500,-0.341250,4.768944,4.781792,-1.196762,,182,156,134,121,915,,,,,,,,,-65,15:20:15.224,
,,50518,1880,330,164,191,-0.992676,0.008789,0.097168,1.268750,-3.430000,-0.070000,4.768944,4.781792,-1.196762,,168,149,134,119,915,,,,,,,,,-65,15:20:15.225,
,,50519,1900,328,162,187,-0.992188,0.011719,0.095703,1.190000,-3.578750,-0.157500,4.768944,4.781792,-1.194280,,164,145,134,119,914,,,,,,,,,-65,15:20:15.254,
,,50520,1920,327,162,186,-0.993164,0.008301,0.097656,1.190000,-3.902500,-0.402500,4.768944,4.781792,-1.199682,,164,143,133,118,914,,,,,,,,,-65,15:20:15.313,
,,50521,1940,327,162,185,-1.001953,0.016113,0.089844,1.312500,-3.823750,-0.183750,4.768944,4.781792,-1.190192,,162,143,129,116,911,,,,,,,,,-65,15:20:15.314,
,,50522,1960,327,162,183,-0.998535,0.011230,0.090820,1.233750,-3.648750,-0.227500,4.768944,4.781792,-1.202018,,161,142,123,117,912,,,,,,,,,-65,15:20:15.315,
,,50523,1980,326,162,183,-0.996094,0.010254,0.091797,1.295000,-3.771250,-0.113750,4.768944,4.781792,-1.202018,,160,141,127,116,913,,,,,,,,,-65,15:20:15.342,
,,50524,2000,326,162,184,-0.991211,0.009766,0.097168,1.251250,-3.771250,-0.166250,4.768944,4.781792,-1.203916,,164,142,132,117,913,,,,,,,,,-65,15:20:15.343,
,,50525,2020,325,161,184,-0.996094,0.011230,0.092773,1.295000,-3.666250,-0.183750,4.768944,4.781792,-1.196178,,162,143,130,117,913,,,,,,,,,-65,15:20:15.371,
,,50526,2040,326,163,184,-0.993652,0.012695,0.095703,1.268750,-3.552500,-0.105000,4.768944,4.781792,-1.200558,,162,143,128,116,913,,,,,,,,,-65,15:20:15.402,
,,50527,2060,328,162,183,-0.997070,0.010742,0.090332,1.251250,-3.815000,-0.157500,4.768944,4.781792,-1.196032,,160,141,123,114,913,,,,,,,,,-65,15:20:15.411,
,,50528,2080,328,163,183,-0.997559,0.007324,0.092285,1.198750,-4.095000,-0.315000,4.768944,4.781792,-1.193550,,162,144,128,116,914,,,,,,,,,-65,15:20:15.434,
,,50529,2100,326,160,183,-0.994141,0.010742,0.095215,1.260000,-3.578750,-0.052500,4.768944,4.781792,-1.191798,,160,141,124,114,913,,,,,,,,,-65,15:20:15.463,
,,50530,2120,327,163,182,-0.992188,0.012207,0.095215,1.312500,-3.736250,-0.166250,4.768944,4.781792,-1.196908,,161,141,126,115,913,,,,,,,,,-65,15:20:15.464,
,,50531,2140,326,161,183,-0.995117,0.011230,0.095703,1.330000,-3.928750,-0.192500,4.768944,4.781792,-1.196908,,162,141,127,116,913,,,,,,,,,-65,15:20:15.491,
,,50532,2160,327,162,186,-1.001465,0.012695,0.092773,1.286250,-4.182500,-0.245000,4.768944,4.781792,-1.188878,,163,143,130,116,913,,,,,,,,,-65,15:20:15.521,
,,50533,2180,326,161,184,-0.998047,0.009766,0.090332,1.277500,-4.007500,-0.376250,4.768944,4.781792,-1.194864,,162,142,128,118,914,,,,,,,,,-65,15:20:15.523,
,,50534,2200,326,163,183,-0.991699,0.012695,0.096680,1.233750,-3.727500,-0.367500,4.768944,4.781792,-1.187272,,162,143,124,116,914,,,,,,,,,-65,15:20:15.552,
,,50535,2220,327,163,183,-0.991211,0.008789,0.095703,1.347500,-3.517500,-0.122500,4.768944,4.781792,-1.192528,,161,141,125,115,913,,,,,,,,,-65,15:20:15.581,
,,50536,2240,327,164,184,-1.000488,0.013184,0.091309,1.365000,-3.745000,-0.035000,4.768944,4.781792,-1.192528,,162,142,131,115,914,,,,,,,,,-65,15:20:15.589,
,,50537,2260,326,161,185,-0.996582,0.006836,0.093750,1.286250,-4.007500,-0.070000,4.768944,4.781792,-1.199682,,162,142,130,117,914,,,,,,,,,-65,15:20:15.673,
,,50538,2280,327,161,185,-0.997559,0.010254,0.091309,1.312500,-3.815000,-0.175000,4.768944,4.781792,-1.184352,,161,144,127,115,912,,,,,,,,,-65,15:20:15.674,
,,50539,2300,326,161,183,-0.995605,0.010254,0.092285,1.216250,-3.823750,-0.157500,4.768944,4.781792,-1.179242,,162,143,123,113,914,,,,,,,,,-65,15:20:15.675,
,,50540,2320,327,163,182,-0.994629,0.010742,0.095703,1.321250,-4.095000,-0.201250,4.768944,4.781792,-1.192674,,162,141,125,115,912,,,,,,,,,-65,15:20:15.676,
,,50541,2340,327,162,183,-0.997559,0.010742,0.093262,1.225000,-3.438750,-0.140000,4.768944,4.781792,-1.192674,,162,141,130,116,913,,,,,,,,,-65,15:20:15.704,
,,50542,2360,325,161,185,-0.996582,0.010254,0.093750,1.382500,-3.561250,-0.052500,4.768944,4.781792,-1.199244,,161,143,132,117,913,,,,,,,,,-65,15:20:15.704,
,,50543,2380,325,162,185,-0.996582,0.008301,0.090820,1.277500,-4.217500,-0.113750,4.768944,4.781792,-1.198222,,162,143,128,115,912,,,,,,,,,-65,15:20:15.733,
,,50544,2400,326,161,182,-0.993164,0.011719,0.094238,1.330000,-3.955000,-0.105000,4.768944,4.781792,-1.199682,,161,142,125,115,914,,,,,,,,,-65,15:20:15.764,
,,50545,2420,328,162,184,-0.997070,0.011230,0.092285,1.365000,-3.727500,0.017500,4.768944,4.781792,-1.204500,,161,142,124,116,913,,,,,,,,,-65,15:20:15.764,
,,50546,2440,328,161,184,-0.996582,0.011230,0.090332,1.286250,-3.491250,-0.192500,4.768944,4.781792,-1.204500,,162,141,130,114,913,,,,,,,,,-65,15:20:15.792,
,,50547,2460,326,162,184,-1.000977,0.013184,0.093262,1.216250,-3.815000,-0.288750,4.768944,4.781792,-1.198368,,162,142,131,117,913,,,,,,,,,-65,15:20:15.821,
,,50548,2480,326,161,184,-0.999023,0.011230,0.094727,1.277500,-3.526250,-0.183750,4.768944,4.781792,-1.191652,,162,141,129,116,913,,,,,,,,,-65,15:20:15.823,
,,50549,2500,329,162,184,-0.991699,0.011230,0.091309,1.391250,-3.508750,0.026250,4.768944,4.781792,-1.186980,,162,144,126,115,914,,,,,,,,,-65,15:20:15.852,
,,50550,2520,327,164,184,-1.002930,0.020020,0.086914,2.406250,-2.091250,0.647500,4.768944,4.781792,-1.186104,,160,141,126,115,914,,,,,,,,,-65,15:20:15.882,
,,50551,2540,326,164,183,-0.996094,0.009277,0.095703,0.866250,-4.698750,0.175000,4.768944,4.781792,-1.186104,,161,142,129,116,914,,,,,,,,,-65,15:20:15.891,
,,50552,2560,327,162,184,-1.002930,0.019531,0.088867,1.470000,-4.173750,-0.210000,4.768944,4.781792,-1.188002,,162,142,130,117,912,,,,,,,,,-65,15:20:15.914,
,,50553,2580,326,161,183,-0.996094,0.010742,0.090820,1.006250,-4.156250,-0.210000,4.768944,4.781792,-1.187418,,163,144,127,116,912,,,,,,,,,-65,15:20:15.944,
,,50554,2600,325,161,182,-0.992188,0.011719,0.098145,0.901250,-4.497500,-0.586250,4.768944,4.781792,-1.185958,,161,143,124,114,912,,,,,,,,,-65,15:20:15.944,
,,50555,2620,326,163,183,-0.992188,0.012695,0.094238,1.190000,-4.287500,-0.717500,4.768944,4.781792,-1.184936,,161,141,124,115,913,,,,,,,,,-65,15:20:15.974,
,,50556,2640,325,160,183,-0.999023,0.011719,0.093262,1.330000,-3.858750,-0.140000,4.768944,4.781792,-1.186980,,161,142,130,116,914,,,,,,,,,-65,15:20:16.004,
,,50557,2660,325,162,183,-0.999023,0.011230,0.095215,1.373750,-3.535000,0.262500,4.768944,4.781792,-1.186980,,162,142,130,118,913,,,,,,,,,-65,15:20:16.004,
,,50558,2680,325,162,186,-1.001953,0.015625,0.091797,1.373750,-3.920000,0.148750,4.768944,4.781792,-1.190338,,162,144,130,117,913,,,,,,,,,-65,15:20:16.034,
,,50559,2700,327,162,184,-0.994141,0.011230,0.094727,1.146250,-4.270000,-0.428750,4.768944,4.781792,-1.190192,,162,144,124,116,915,,,,,,,,,-65,15:20:16.063,
,,50560,2720,326,162,183,-0.990723,0.012695,0.094727,1.155000,-4.077500,-0.630000,4.768944,4.781792,-1.191068,,162,141,124,115,913,,,,,,,,,-65,15:20:16.064,
,,50561,2740,328,160,182,-0.992188,0.011230,0.097168,1.181250,-3.543750,-0.367500,4.768944,4.781792,-1.190630,,161,141,128,115,914,,,,,,,,,-65,15:20:16.122,
,,50562,2760,326,162,184,-0.996094,0.011719,0.094238,1.277500,-3.508750,-0.113750,4.768944,4.781792,-1.190630,,161,143,130,117,913,,,,,,,,,-65,15:20:16.124,
,,50563,2780,326,162,185,-0.998047,0.011230,0.094727,1.225000,-3.718750,-0.236250,4.768944,4.781792,-1.190484,,162,143,129,117,913,,,,,,,,,-65,15:20:16.154,
,,50564,2800,325,162,183,-0.994629,0.011719,0.096191,1.338750,-3.955000,-0.245000,4.768944,4.781792,-1.195010,,161,142,126,115,913,,,,,,,,,-65,15:20:16.155,
,,50565,2820,326,163,183,-0.993164,0.012207,0.093750,1.312500,-3.666250,-0.070000,4.768944,4.781792,-1.196032,,160,140,124,114,914,,,,,,,,,-65,15:20:16.183,
,,50566,2840,327,162,183,-0.996582,0.009766,0.091309,1.216250,-3.613750,-0.105000,4.768944,4.781792,-1.193404,,162,139,127,117,913,,,,,,,,,-65,15:20:16.184,
