Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,4226,0,324,157,180,0.274902,0.831055,0.657227,1.968750,-19.897501,33.608749,-0.325872,0.326894,-0.058984,,160,139,126,116,906,,,,,,,,,-52,11:07:03.508,
,,4227,20,324,157,181,0.304688,0.810059,0.589844,-41.851250,-7.831250,33.687500,-0.323098,0.328792,-0.053582,,157,139,125,114,907,,,,,,,,,-52,11:07:03.508,
,,4228,40,323,159,181,0.294922,0.846191,0.678711,-40.197498,-27.615000,-4.068750,-0.321930,0.325288,-0.061904,,158,141,126,115,907,,,,,,,,,-52,11:07:03.538,
,,4229,60,324,157,181,0.293457,0.839844,0.729492,104.720001,-70.953751,-46.243752,-0.329084,0.323390,-0.047304,,157,140,126,116,907,,,,,,,,,-52,11:07:03.567,
,,4230,80,324,160,181,0.293457,0.877441,0.656250,180.057495,-75.678749,-49.043751,-0.333318,0.333172,-0.001606,,159,140,126,116,906,,,,,,,,,-52,11:07:03.568,
,,4231,100,326,159,181,0.316895,0.977539,0.608398,252.288757,-72.712502,-73.570000,-0.333318,0.333172,-0.001606,,158,142,125,115,906,,,,,,,,,-52,11:07:03.598,
,,4232,120,324,158,181,0.248535,0.943359,0.445801,270.016266,-67.690002,-86.415001,-0.347188,0.328646,0.020732,,158,141,125,116,906,,,,,,,,,-52,11:07:03.628,
,,4233,140,325,160,181,0.178223,0.927246,0.211914,249.287506,-70.875000,-77.533752,-0.364416,0.325142,0.052414,,159,140,127,116,907,,,,,,,,,-52,11:07:03.628,
,,4234,160,324,159,182,0.202637,0.914062,0.134766,275.423737,-77.175003,-63.726250,-0.370402,0.314630,0.111398,,158,140,126,116,906,,,,,,,,,-52,11:07:03.657,
,,4235,180,323,160,181,0.178711,0.948730,0.040039,216.798752,-82.127502,-33.915001,-0.388068,0.301636,0.131692,,157,141,125,114,907,,,,,,,,,-52,11:07:03.687,
,,4236,200,323,159,180,0.162109,0.965820,0.081543,163.117508,-73.456253,-30.178751,-0.388068,0.301636,0.131692,,158,141,124,116,908,,,,,,,,,-52,11:07:03.687,
,,4237,220,324,159,184,0.135742,0.892578,0.044922,121.397499,-54.083752,-26.162500,-0.391864,0.289664,0.157388,,158,141,126,115,906,,,,,,,,,-52,11:07:03.715,
,,4238,240,324,161,181,0.125000,0.814941,-0.018066,96.013748,-64.478752,5.643750,-0.396536,0.281342,0.163228,,159,139,124,115,906,,,,,,,,,-52,11:07:03.746,
,,4239,260,325,159,181,0.166016,0.839355,0.020020,112.358749,-115.797501,59.981251,-0.397704,0.277984,0.188340,,157,140,127,114,907,,,,,,,,,-52,11:07:03.747,
,,4240,280,324,160,181,0.229492,0.913574,-0.036133,143.342499,-161.647507,95.550003,-0.397850,0.259734,0.212284,,158,139,126,114,905,,,,,,,,,-52,11:07:03.777,
,,4241,300,325,159,181,0.363770,0.870117,-0.056641,26.573750,-124.223747,125.273750,-0.397850,0.259734,0.212284,,157,141,125,114,907,,,,,,,,,-52,11:07:03.806,
,,4242,320,325,158,181,0.314941,0.698242,-0.056641,-216.772507,-66.071251,240.686249,-0.400770,0.256084,0.207028,,158,141,126,116,906,,,,,,,,,-52,11:07:03.808,
,,4243,340,324,157,181,0.174316,0.480469,-0.106934,-284.541260,-29.601250,286.702515,-0.371278,0.279152,0.179726,,158,140,128,115,908,,,,,,,,,-52,11:07:03.837,
,,4244,360,323,158,181,0.057129,0.489258,0.083008,-270.121246,-21.682501,286.702515,-0.325872,0.292292,0.141766,,158,141,126,115,907,,,,,,,,,-52,11:07:03.868,
,,4245,380,324,160,181,0.063477,0.349121,0.239746,-255.106247,-15.487500,286.702515,-0.265282,0.285576,0.081760,,158,141,125,115,905,,,,,,,,,-52,11:07:03.868,
,,4246,400,326,160,181,0.460449,0.124512,0.668457,-208.101257,17.631250,286.702515,-0.265282,0.285576,0.081760,,159,141,127,115,907,,,,,,,,,-52,11:07:03.897,
,,4247,420,324,157,181,0.893066,-0.068359,1.037598,-157.368744,111.396248,286.702515,-0.201188,0.261194,0.055334,,159,141,128,116,907,,,,,,,,,-52,11:07:03.926,
,,4248,440,325,160,182,1.239746,-0.268555,1.409180,-65.764999,249.278748,286.702515,-0.134174,0.220752,0.025988,,159,141,127,116,908,,,,,,,,,-52,11:07:03.927,
,,4249,460,326,160,182,1.925293,-0.134277,1.563965,57.443748,286.702515,286.702515,-0.077818,0.153008,-0.014746,,159,141,129,115,907,,,,,,,,,-52,11:07:03.955,
,,4250,480,325,158,182,2.315918,0.227539,1.598145,160.816254,286.702515,286.702515,-0.045406,0.100156,-0.057086,,160,141,128,116,907,,,,,,,,,-52,11:07:03.985,
,,4251,500,325,158,181,2.236328,0.311035,1.548828,242.637497,286.702515,248.613754,-0.034310,0.077964,-0.109792,,159,141,128,115,906,,,,,,,,,-52,11:07:03.987,
,,4252,520,325,158,181,2.072266,0.397949,1.263672,286.343750,286.702515,115.631248,-0.034310,0.077964,-0.109792,,160,139,125,115,906,,,,,,,,,-52,11:07:04.015,
,,4253,540,323,157,180,1.873535,0.620117,0.830566,286.702515,286.702515,-130.812500,-0.065408,0.091834,-0.169944,,157,140,123,115,907,,,,,,,,,-52,11:07:04.046,
,,4254,560,324,159,181,1.598145,0.580078,0.654297,286.702515,286.702515,-281.951263,-0.120450,0.147314,-0.207904,,158,141,126,115,907,,,,,,,,,-52,11:07:04.047,
,,4255,580,323,158,180,1.375977,0.488770,0.362305,286.702515,286.702515,-286.702515,-0.212722,0.224548,-0.233016,,158,141,125,115,906,,,,,,,,,-52,11:07:04.077,
,,4256,600,322,157,180,1.187988,0.441895,0.067871,286.702515,286.702515,-286.702515,-0.325434,0.284116,-0.201188,,160,142,128,115,905,,,,,,,,,-52,11:07:04.106,
,,4257,620,326,157,182,0.839844,0.317871,-0.158203,281.688751,286.702515,-286.702515,-0.325434,0.284116,-0.201188,,158,140,127,115,906,,,,,,,,,-52,11:07:04.116,
,,4258,640,323,159,182,0.583008,0.149902,-0.476562,114.336250,286.702515,-286.702515,-0.428364,0.313024,-0.176806,,158,141,125,115,907,,,,,,,,,-52,11:07:04.137,
,,4259,660,324,159,181,0.323242,-0.017578,-0.687988,-39.103748,283.237488,-286.702515,-0.522680,0.294628,-0.160016,,159,141,125,116,908,,,,,,,,,-52,11:07:04.166,
,,4260,680,324,159,182,0.150391,-0.244141,-0.785156,-123.996254,231.699997,-286.702515,-0.603564,0.252142,-0.152716,,158,140,125,115,907,,,,,,,,,-52,11:07:04.167,
,,4261,700,323,159,181,-0.000488,-0.472168,-0.890625,-227.823746,164.464996,-286.702515,-0.663716,0.188340,-0.156512,,159,140,126,115,906,,,,,,,,,-52,11:07:04.198,
,,4262,720,324,158,181,-0.303223,-0.740723,-0.686035,-231.358749,60.751251,-286.702515,-0.663716,0.188340,-0.156512,,159,139,126,116,908,,,,,,,,,-52,11:07:04.227,
,,4263,740,324,158,180,-0.315918,-0.831055,-0.161621,-207.243744,-50.224998,-286.702515,-0.695106,0.115340,-0.178558,,158,141,126,113,907,,,,,,,,,-52,11:07:04.228,
,,4264,760,325,157,181,-0.267578,-0.908203,0.295410,-172.401245,-126.139999,-286.702515,-0.706932,0.044092,-0.212868,,157,141,125,115,906,,,,,,,,,-52,11:07:04.255,
,,4265,780,324,157,181,-0.750488,-1.331055,0.986816,-62.133751,-124.792503,-286.702515,-0.704304,-0.028324,-0.219292,,157,140,126,116,906,,,,,,,,,-52,11:07:04.286,
,,4266,800,324,158,181,-1.356445,-1.593750,1.239746,53.549999,-94.123749,-286.702515,-0.687660,-0.086870,-0.234330,,158,140,127,114,907,,,,,,,,,-52,11:07:04.287,
,,4267,820,317,153,177,-1.632324,-1.621582,1.407715,214.436249,-58.546249,-270.261261,-0.675834,-0.096506,-0.250536,,154,139,125,113,906,,,,,,,,,-52,11:07:04.317,
,,4268,840,323,157,181,-1.367676,-1.478027,1.750977,286.702515,-32.812500,-134.636246,-0.675834,-0.096506,-0.250536,,158,140,126,114,907,,,,,,,,,-52,11:07:04.348,
,,4269,860,324,157,179,-1.052734,-1.203125,1.902344,286.702515,5.355000,-2.590000,-0.673498,-0.059130,-0.262216,,157,141,125,114,906,,,,,,,,,-52,11:07:04.348,
,,4270,880,323,157,181,-1.105469,-0.937500,2.146484,286.702515,17.115000,85.496254,-0.674812,0.026134,-0.254186,,158,139,128,113,906,,,,,,,,,-52,11:07:04.378,
,,4271,900,326,159,182,-1.174805,-0.839355,2.360840,286.702515,44.939999,168.839996,-0.676710,0.135488,-0.200166,,157,141,126,115,907,,,,,,,,,-52,11:07:04.408,
,,4272,920,326,158,181,-0.539062,-1.089355,1.576172,286.702515,88.217499,286.588745,-0.656708,0.234768,-0.078986,,158,139,126,116,907,,,,,,,,,-52,11:07:04.408,
,,4273,940,324,157,182,-0.392090,-1.169434,0.912598,286.702515,28.052500,286.693756,-0.656708,0.234768,-0.078986,,160,141,127,115,905,,,,,,,,,-52,11:07:04.437,
,,4274,960,325,158,182,-0.592773,-0.979492,0.562012,286.702515,-66.141251,286.702515,-0.618894,0.260464,0.082782,,158,141,127,116,907,,,,,,,,,-52,11:07:04.468,
,,4275,980,323,158,181,-0.824219,-0.939453,0.373047,286.702515,-88.900002,286.693756,-0.586482,0.201042,0.207758,,159,141,126,116,908,,,,,,,,,-52,11:07:04.468,
,,4276,1000,325,162,181,-0.879395,-1.232422,-0.115723,286.702515,-32.654999,286.369995,-0.561808,0.100448,0.286014,,159,141,128,116,906,,,,,,,,,-52,11:07:04.498,
,,4277,1020,324,159,181,-0.703125,-1.245605,-1.266113,286.702515,72.257500,286.702515,-0.546624,0.025404,0.320762,,158,141,126,115,907,,,,,,,,,-52,11:07:04.557,
,,4278,1040,323,161,182,-0.311035,-0.756836,-1.442871,144.261246,222.713745,286.702515,-0.546624,0.025404,0.320762,,157,140,127,115,907,,,,,,,,,-52,11:07:04.558,
,,4279,1060,323,161,181,0.487305,-0.237793,-0.718262,-266.376251,286.702515,286.702515,-0.492750,0.030952,0.337260,,158,141,124,115,906,,,,,,,,,-52,11:07:04.558,
,,4280,1080,324,161,184,1.192871,0.516113,0.544434,-286.702515,286.702515,286.702515,-0.400916,0.102346,0.323098,,159,139,126,116,907,,,,,,,,,-52,11:07:04.586,
,,4281,1100,323,160,182,1.276855,0.498047,0.827148,-286.702515,286.702515,286.702515,-0.320178,0.184690,0.267326,,160,142,127,116,908,,,,,,,,,-52,11:07:04.588,
,,4282,1120,325,161,180,0.844238,0.410645,0.462891,-286.702515,266.945007,286.702515,-0.242214,0.206152,0.195348,,157,142,127,115,906,,,,,,,,,-52,11:07:04.617,
,,4283,1140,324,162,182,1.079102,0.484375,0.316895,-210.962494,284.322510,286.702515,-0.150964,0.177682,0.148482,,157,141,125,114,908,,,,,,,,,-52,11:07:04.646,
,,4284,1160,324,158,181,1.720703,0.368652,1.247070,-267.837494,286.693756,286.693756,-0.150964,0.177682,0.148482,,159,141,125,115,906,,,,,,,,,-52,11:07:04.647,
,,4285,1180,325,158,181,1.875000,0.644531,1.673828,-64.470001,286.702515,286.702515,-0.087600,0.140744,0.058546,,160,140,125,115,906,,,,,,,,,-52,11:07:04.675,
,,4286,1200,324,160,180,2.367676,0.822754,1.550781,20.746250,286.693756,263.375000,-0.044676,0.095046,0.011388,,158,140,125,114,907,,,,,,,,,-52,11:07:04.706,
,,4287,1220,324,156,181,2.201660,0.920410,1.484863,95.199997,286.702515,174.317505,-0.031390,0.074022,-0.074314,,157,139,126,116,906,,,,,,,,,-52,11:07:04.714,
,,4288,1240,324,158,181,2.033691,0.606445,1.523926,211.828751,286.693756,60.418751,-0.046866,0.076796,-0.154176,,158,141,125,115,907,,,,,,,,,-52,11:07:04.736,
,,4289,1260,324,160,181,1.850586,0.467773,1.334473,286.431244,286.702515,-53.077499,-0.046866,0.076796,-0.154176,,158,141,126,113,906,,,,,,,,,-52,11:07:04.765,
,,4290,1280,323,158,181,2.046387,0.596680,1.037109,286.702515,286.693756,-206.149994,-0.088622,0.109938,-0.214328,,158,140,128,114,905,,,,,,,,,-52,11:07:04.766,
,,4291,1300,324,158,182,2.153809,0.701172,0.514648,286.702515,286.702515,-286.702515,-0.183668,0.191552,-0.251120,,159,142,128,114,908,,,,,,,,,-52,11:07:04.795,
,,4292,1320,325,157,180,2.120605,0.516113,-0.260742,286.702515,286.693756,-286.702515,-0.325726,0.272582,-0.225132,,157,140,127,116,906,,,,,,,,,-52,11:07:04.828,
,,4293,1340,322,157,181,1.851074,-0.041992,-1.051270,286.702515,286.702515,-286.702515,-0.460922,0.308790,-0.169652,,158,141,127,115,906,,,,,,,,,-52,11:07:04.828,
,,4294,1360,323,158,181,1.250000,-0.441895,-1.322266,249.917496,274.898743,-286.702515,-0.460922,0.308790,-0.169652,,158,141,127,115,906,,,,,,,,,-52,11:07:04.857,
,,4295,1380,325,157,182,0.613770,-0.668457,-1.001953,88.471252,-101.053749,-286.711243,-0.569400,0.286598,-0.140890,,157,142,125,114,907,,,,,,,,,-52,11:07:04.888,
,,4296,1400,324,158,179,-0.154297,-1.164062,-0.288086,-21.201250,-282.904999,-286.711243,-0.634078,0.228198,-0.147314,,157,140,127,113,907,,,,,,,,,-52,11:07:04.888,
,,4297,1420,324,159,180,-0.401367,-1.269531,0.226074,-52.535000,-286.702515,-286.711243,-0.658898,0.161768,-0.205130,,159,140,125,114,909,,,,,,,,,-52,11:07:04.918,
,,4298,1440,324,159,182,-0.642090,-1.447754,0.828613,-119.796249,-286.702515,-286.326263,-0.636122,0.113296,-0.275356,,157,140,125,114,907,,,,,,,,,-52,11:07:04.948,
,,4299,1460,323,158,180,-1.437500,-1.367188,1.316895,-205.073746,-286.702515,-173.477493,-0.636122,0.113296,-0.275356,,158,141,126,115,907,,,,,,,,,-52,11:07:04.948,
,,4300,1480,324,159,182,-1.761230,-1.469727,1.447754,-171.421249,-285.031250,32.252499,-0.603856,0.073876,-0.332442,,158,141,125,116,906,,,,,,,,,-52,11:07:04.978,
,,4301,1500,325,159,181,-1.824707,-1.758789,1.256348,-78.224998,-275.834991,237.160004,-0.554070,0.068182,-0.355218,,157,141,127,115,907,,,,,,,,,-52,11:07:05.006,
,,4302,1520,325,160,181,-0.898438,-1.564453,1.139648,2.423750,-286.711243,286.702515,-0.495086,0.084680,-0.378140,,158,141,125,114,907,,,,,,,,,-52,11:07:05.015,
,,4303,1540,323,159,180,-0.231445,-1.307617,1.075195,89.363747,-286.702515,286.702515,-0.387192,0.108624,-0.374928,,157,140,126,116,907,,,,,,,,,-52,11:07:05.037,
,,4304,1560,322,160,182,0.412598,-1.258301,1.412598,120.636253,-286.711243,286.702515,-0.387192,0.108624,-0.374928,,159,141,127,114,905,,,,,,,,,-52,11:07:05.068,
,,4305,1580,325,158,181,0.895508,-0.741699,2.535645,-40.118752,-224.953751,286.702515,-0.282510,0.105558,-0.359890,,157,140,126,116,907,,,,,,,,,-52,11:07:05.068,
,,4306,1600,324,160,182,1.088379,0.213867,3.429199,-34.221249,26.591249,286.702515,-0.231702,0.057816,-0.368942,,157,141,128,114,907,,,,,,,,,-52,11:07:05.098,
,,4307,1620,324,158,182,1.285156,0.250488,2.299316,286.702515,195.509995,286.404999,-0.231848,0.056648,-0.375658,,159,141,126,115,906,,,,,,,,,-52,11:07:05.128,
,,4308,1640,325,157,183,1.256348,0.133301,1.213867,286.702515,286.702515,216.361252,-0.267326,0.111982,-0.357554,,160,142,127,114,907,,,,,,,,,-52,11:07:05.128,
,,4309,1660,324,158,181,1.465820,1.047363,0.629883,286.702515,286.702515,94.832497,-0.327040,0.171258,-0.336384,,158,141,127,116,906,,,,,,,,,-52,11:07:05.157,
,,4310,1680,324,158,179,1.563965,1.464844,0.353516,286.702515,286.702515,-169.942505,-0.327040,0.171258,-0.336384,,158,141,126,114,905,,,,,,,,,-52,11:07:05.188,
,,4311,1700,323,157,181,1.349609,0.934570,-0.222168,286.702515,286.702515,-286.711243,-0.419458,0.234038,-0.296818,,157,141,127,116,905,,,,,,,,,-52,11:07:05.188,
,,4312,1720,326,157,179,1.159180,0.104492,-0.709473,286.702515,236.337494,-286.702515,-0.507788,0.276086,-0.226154,,158,140,126,115,907,,,,,,,,,-52,11:07:05.217,
,,4313,1740,325,156,182,0.538574,-0.289062,-0.712891,183.093750,83.055000,-286.711243,-0.585168,0.266158,-0.183522,,158,140,126,114,906,,,,,,,,,-54,11:07:05.247,
,,4314,1760,324,158,181,0.180664,-0.474121,-0.676270,52.998749,-29.723751,-286.702515,-0.635392,0.221920,-0.196370,,159,140,127,115,908,,,,,,,,,-54,11:07:05.248,
,,4315,1780,325,157,181,-0.189941,-0.922363,-0.537109,43.417500,-204.198746,-286.711243,-0.635392,0.221920,-0.196370,,158,141,126,116,908,,,,,,,,,-54,11:07:05.275,
,,4316,1800,324,162,181,-0.654297,-0.897949,0.224609,50.137501,-286.702515,-286.702515,-0.657146,0.165856,-0.229658,,160,141,127,116,905,,,,,,,,,-54,11:07:05.306,
,,4317,1820,453,204,211,-0.071777,-0.373047,1.209961,117.381248,-283.797516,-286.702515,-0.643276,0.131692,-0.256230,,179,155,136,122,909,,,,,,,,,-54,11:07:05.316,
,,4318,1840,328,160,189,0.085449,-0.328125,1.069336,-33.451252,-57.207500,-286.702515,-0.634954,0.105120,-0.281196,,166,148,132,119,906,,,,,,,,,-54,11:07:05.337,
,,4319,1860,325,159,181,-0.342285,-0.816895,0.242188,-175.279999,160.369995,-286.702515,-0.658460,0.042486,-0.262508,,162,144,129,117,907,,,,,,,,,-54,11:07:05.368,
,,4320,1880,326,156,182,-0.576172,-1.130859,0.345703,-176.426254,118.116249,-286.702515,-0.676418,-0.033288,-0.241630,,158,141,127,115,907,,,,,,,,,-54,11:07:05.368,
,,4321,1900,323,158,182,-0.787109,-1.286621,0.960449,-110.565002,13.658751,-286.702515,-0.676418,-0.033288,-0.241630,,157,141,127,115,907,,,,,,,,,-54,11:07:05.398,
,,4322,1920,323,158,181,-1.150391,-1.591797,1.295410,-28.638750,11.515000,-286.702515,-0.669556,-0.100302,-0.260172,,159,139,126,115,906,,,,,,,,,-54,11:07:05.428,
,,4323,1940,324,158,181,-1.434082,-1.709473,1.583984,44.546249,30.073750,-261.415009,-0.656854,-0.139138,-0.252288,,160,141,127,114,907,,,,,,,,,-54,11:07:05.428,
,,4324,1960,325,159,182,-1.108887,-1.526855,1.469727,146.177505,67.506248,-124.293747,-0.655540,-0.137678,-0.255208,,157,142,126,116,906,,,,,,,,,-54,11:07:05.457,
,,4325,1980,324,158,182,-0.820801,-1.440430,1.313965,206.928757,88.506248,-46.042500,-0.663424,-0.123808,-0.252434,,158,141,125,114,906,,,,,,,,,-54,11:07:05.488,
,,4326,2000,325,157,180,-0.974609,-1.455078,1.422363,257.022491,75.337502,62.457500,-0.663424,-0.123808,-0.252434,,158,142,125,114,907,,,,,,,,,-54,11:07:05.488,
,,4327,2020,325,154,181,-1.008789,-1.501953,1.559570,286.702515,73.071251,167.711258,-0.679338,-0.086724,-0.249806,,157,139,126,115,905,,,,,,,,,-54,11:07:05.517,
,,4328,2040,324,157,180,-1.007324,-1.609375,1.581543,286.702515,58.948750,279.089996,-0.695252,-0.004672,-0.244404,,158,140,126,115,906,,,,,,,,,-54,11:07:05.546,
,,4329,2060,325,159,179,-0.836914,-1.610840,1.205078,286.702515,49.349998,286.702515,-0.694084,0.115486,-0.214912,,158,140,125,116,907,,,,,,,,,-54,11:07:05.547,
,,4330,2080,324,160,181,-0.509766,-1.359375,0.587891,286.702515,9.738750,286.702515,-0.658168,0.228928,-0.125706,,157,141,126,114,906,,,,,,,,,-54,11:07:05.575,
,,4331,2100,325,158,181,-0.299805,-1.074707,0.081543,286.702515,-61.757500,286.702515,-0.658168,0.228928,-0.125706,,160,141,127,116,907,,,,,,,,,-54,11:07:05.605,
,,4332,2120,325,160,180,-0.209473,-0.800781,-0.151367,286.702515,-146.580002,286.702515,-0.592760,0.287036,-0.008906,,159,143,126,116,906,,,,,,,,,-54,11:07:05.614,
,,4333,2140,325,160,182,-0.152832,-0.667969,-0.524414,286.702515,-230.089996,286.702515,-0.531148,0.289956,0.118698,,157,140,126,116,907,,,,,,,,,-54,11:07:05.635,
,,4334,2160,324,158,181,-0.194824,-0.505859,-0.949219,286.702515,-286.702515,286.702515,-0.494940,0.223526,0.228198,,158,140,126,115,907,,,,,,,,,-54,11:07:05.666,
,,4335,2180,324,159,183,-0.337891,-0.294922,-1.080078,286.702515,-286.702515,286.702515,-0.488224,0.162644,0.286598,,158,141,129,116,907,,,,,,,,,-54,11:07:05.666,
,,4336,2200,324,161,183,-0.250488,-0.175293,-1.220215,235.821259,-136.351257,286.702515,-0.488224,0.162644,0.286598,,158,141,128,115,907,,,,,,,,,-54,11:07:05.695,
,,4337,2220,324,162,182,0.347168,-0.002441,-0.420898,-219.493744,242.348755,286.702515,-0.453038,0.159432,0.284846,,158,141,128,114,907,,,,,,,,,-54,11:07:05.726,
,,4338,2240,324,158,181,1.184082,0.238770,1.064941,-286.711243,286.702515,286.702515,-0.352298,0.204692,0.246594,,158,140,126,116,906,,,,,,,,,-54,11:07:05.755,
,,4339,2260,325,159,182,0.973145,-0.012207,1.132324,-286.649994,286.702515,286.702515,-0.240316,0.242506,0.147022,,159,142,126,114,906,,,,,,,,,-54,11:07:05.764,
,,4340,2280,323,160,182,1.255859,0.003418,0.868164,-56.603752,277.304993,286.702515,-0.155490,0.206298,0.083658,,160,141,127,116,907,,,,,,,,,-54,11:07:05.785,
,,4341,2300,324,158,182,2.052246,0.291992,0.951660,26.915001,282.100006,286.702515,-0.077380,0.143372,0.055480,,160,142,125,116,905,,,,,,,,,-54,11:07:05.787,
,,4342,2320,325,158,180,2.376465,0.673828,1.189941,56.402500,286.702515,286.702515,-0.077380,0.143372,0.055480,,158,139,128,116,907,,,,,,,,,-54,11:07:05.815,
,,4343,2340,325,157,180,2.321777,0.604492,1.208008,113.653748,286.702515,280.113739,-0.037814,0.082636,0.007738,,160,141,125,114,906,,,,,,,,,-54,11:07:05.845,
,,4344,2360,324,157,182,2.233398,0.291992,1.283203,177.406250,286.702515,184.563751,-0.020002,0.046720,-0.051538,,158,140,125,116,907,,,,,,,,,-54,11:07:05.847,
,,4345,2380,323,157,181,2.126465,0.314941,1.203613,273.839996,286.702515,90.098747,-0.037084,0.044238,-0.141766,,157,141,126,115,906,,,,,,,,,-54,11:07:05.875,
,,4346,2400,325,157,180,2.190430,0.484863,1.135254,286.702515,286.702515,-72.362503,-0.073730,0.082198,-0.206736,,158,139,125,114,907,,,,,,,,,-54,11:07:05.906,
,,4347,2420,325,158,181,2.312988,0.673828,0.830078,286.702515,286.702515,-270.243744,-0.073730,0.082198,-0.206736,,158,139,124,113,905,,,,,,,,,-54,11:07:05.906,
,,4348,2440,324,158,181,2.182129,0.635254,0.216309,286.702515,286.702515,-286.702515,-0.165126,0.166294,-0.229658,,157,140,126,115,907,,,,,,,,,-54,11:07:05.935,
,,4349,2460,325,159,181,1.893066,0.205566,-0.525879,286.702515,286.702515,-286.702515,-0.298132,0.255792,-0.233162,,159,140,126,114,907,,,,,,,,,-54,11:07:05.966,
,,4350,2480,324,158,181,0.911621,-0.701660,-1.687500,242.147507,285.101257,-286.702515,-0.437562,0.302074,-0.194472,,160,141,126,116,907,,,,,,,,,-54,11:07:05.967,
,,4351,2500,325,157,181,-0.295898,-0.904297,-1.525879,-17.780001,19.215000,-286.702515,-0.521074,0.286890,-0.195202,,157,139,126,114,907,,,,,,,,,-54,11:07:05.998,
,,4352,2520,325,156,180,-0.937012,-0.735840,-0.507812,-129.526245,-284.033752,-286.702515,-0.521074,0.286890,-0.195202,,158,138,125,115,906,,,,,,,,,-54,11:07:06.028,
,,4353,2540,324,159,181,-0.650391,-0.687012,0.450195,36.417500,-286.702515,-233.038757,-0.533192,0.254186,-0.227176,,158,141,126,116,905,,,,,,,,,-54,11:07:06.028,
,,4354,2560,325,158,182,-0.668945,-0.735840,0.651855,-20.772501,-286.702515,8.330000,-0.470704,0.250974,-0.265574,,159,141,125,115,908,,,,,,,,,-54,11:07:06.058,
,,4355,2580,324,158,181,-0.539062,-0.432617,1.158203,-131.766251,-286.702515,185.876251,-0.361788,0.236228,-0.271414,,157,140,126,116,907,,,,,,,,,-54,11:07:06.087,
,,4356,2600,325,158,182,-0.190918,-1.042480,1.828613,-84.778748,-286.702515,263.751251,-0.251120,0.210678,-0.248346,,157,141,128,115,907,,,,,,,,,-54,11:07:06.087,
,,4357,2620,324,157,181,0.358398,-0.758789,1.745605,11.208750,-286.702515,286.702515,-0.251120,0.210678,-0.248346,,160,141,126,116,907,,,,,,,,,-54,11:07:06.115,
,,4358,2640,324,158,181,1.331543,-0.624023,2.069336,64.058754,-282.931244,286.702515,-0.152132,0.166878,-0.207904,,158,141,126,115,906,,,,,,,,,-54,11:07:06.146,
,,4359,2660,323,158,180,1.549316,-0.496582,2.835938,27.851250,13.921250,286.702515,-0.095922,0.113442,-0.173010,,157,142,126,114,907,,,,,,,,,-54,11:07:06.147,
,,4360,2680,325,157,181,2.118164,-0.010254,3.009277,133.306244,239.198746,286.702515,-0.081468,0.069934,-0.219292,,157,142,126,116,906,,,,,,,,,-54,11:07:06.177,
,,4361,2700,325,157,180,2.206055,0.173828,2.055664,285.582489,286.693756,259.621246,-0.101178,0.063802,-0.260026,,158,140,125,115,906,,,,,,,,,-54,11:07:06.206,
,,4362,2720,325,157,181,1.837402,0.480469,1.097168,286.702515,286.702515,95.156250,-0.101178,0.063802,-0.260026,,156,139,126,114,905,,,,,,,,,-54,11:07:06.216,
,,4363,2740,324,159,181,1.839355,1.038086,0.576172,286.702515,286.702515,-75.066254,-0.175054,0.094900,-0.311710,,159,141,126,113,905,,,,,,,,,-54,11:07:06.237,
,,4364,2760,322,157,181,1.606445,0.833496,-0.052246,286.702515,286.702515,-269.132507,-0.276524,0.154614,-0.333756,,157,140,127,115,906,,,,,,,,,-54,11:07:06.268,
,,4365,2780,324,158,181,1.279297,0.554199,-0.692871,286.702515,286.702515,-286.702515,-0.414786,0.215642,-0.317404,,158,142,126,116,905,,,,,,,,,-54,11:07:06.268,
,,4366,2800,324,158,181,0.724121,0.111328,-0.919434,283.902496,286.649994,-286.702515,-0.526038,0.234476,-0.262800,,158,139,126,116,906,,,,,,,,,-54,11:07:06.298,
,,4367,2820,317,156,177,0.237305,-0.118652,-0.313965,230.264999,137.147507,-286.702515,-0.599476,0.216956,-0.232140,,154,139,127,114,907,,,,,,,,,-54,11:07:06.328,
,,4368,2840,324,158,180,0.088379,-0.145508,0.130371,178.815002,-17.316250,-286.702515,-0.599476,0.216956,-0.232140,,157,139,126,115,907,,,,,,,,,-54,11:07:06.328,
,,4369,2860,325,160,181,0.056152,-0.351562,0.245605,14.656250,7.673750,-286.702515,-0.650576,0.171112,-0.229220,,157,140,125,115,908,,,,,,,,,-54,11:07:06.357,
,,4370,2880,324,158,181,-0.066406,-0.827637,0.164062,-71.084999,2.065000,-286.702515,-0.681090,0.109792,-0.224986,,158,140,126,115,906,,,,,,,,,-54,11:07:06.388,
,,4371,2900,322,160,181,-0.514648,-1.117188,0.266113,-87.823753,-50.776249,-286.702515,-0.699924,0.035624,-0.235352,,158,142,126,114,907,,,,,,,,,-54,11:07:06.388,
,,4372,2920,325,157,180,-0.764160,-1.245605,0.673340,-45.963749,-80.867500,-286.702515,-0.697734,-0.032704,-0.234038,,158,141,126,115,906,,,,,,,,,-54,11:07:06.418,
